"uoc_id","uoc","saf_id","organismo","tipo","rubro_modal","anclado","n_adj","n_sup","escala_med","share_directa","acceso","contenido","sede_localidad","sede_provincia","anio_fundacion","credito_vigente","estructura","n_sedes","P_antiguedad","P_presupuesto","A_escala","A_directa","A_tipo","A_antiguedad","A_juris","A_rango","A_presupuesto","N_distribuido","N_tamano"
"101|98/00 - Dir. Compras","98/00 - Dir. Compras","101","101 - Fundación Miguel Lillo","ciencia_universidad","ELECTRICIDAD Y TELEFONIA",FALSE,384,194,1233117.19834313,0.864583333333333,0.0913760609081057,-0.463123433130391,"San Miguel de Tucumán","Tucumán",1931,6804.703921,"administracion_descentralizada",1,"antiguo","bajo","chica","mayoria_directa","ciencia_universidad","antiguo","Tucumán","descentralizada","bajo","una_sede","grande"
"375|37/047 - Jefatura De Agrupación X San Juan","37/047 - Jefatura De Agrupación X San Juan","375","375 - Gendarmeria Nacional","seguridad_defensa","COMBUSTIBLES Y LUBRICANTES",TRUE,167,85,2055200,0.850299401197605,-0.139746462826786,-0.626840078048797,"San Juan","San Juan",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","San Juan","desconcentrada","alto","distribuido","media"
"375|37/048 - Escuadrón 25 Jachal","37/048 - Escuadrón 25 Jachal","375","375 - Gendarmeria Nacional","seguridad_defensa","MANT. REPARACION Y LIMPIEZA",TRUE,79,44,1804721.8710988,0.924050632911392,-0.405219293677839,-0.455880444422438,"San José de Jáchal","San Juan",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","San Juan","desconcentrada","alto","distribuido","chica"
"375|37/049 - Escuadrón 26 Barreal","37/049 - Escuadrón 26 Barreal","375","375 - Gendarmeria Nacional","seguridad_defensa","ELEMENTOS DE LIMPIEZA",TRUE,74,51,2887125.23212743,0.972972972972973,-0.217996673636052,-0.61570952143816,"Barreal","San Juan",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","San Juan","desconcentrada","alto","distribuido","chica"
"375|37/050 - Jefatura De Agrupación XI Cuyo","37/050 - Jefatura De Agrupación XI Cuyo","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,142,85,1481088.07933341,0.964788732394366,-0.237288439574783,-0.607269983689911,"Mendoza","Mendoza",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Mendoza","desconcentrada","alto","distribuido","media"
"375|37/051 - Escuadrón 27 Uspallata","37/051 - Escuadrón 27 Uspallata","375","375 - Gendarmeria Nacional","seguridad_defensa","ELECTRICIDAD Y TELEFONIA",TRUE,144,77,1005615.68730318,0.972222222222222,-0.114711590545725,-0.602094491549723,"Uspallata","Mendoza",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Mendoza","desconcentrada","alto","distribuido","media"
"375|37/052 - Escuadrón 28 Tunuyan","37/052 - Escuadrón 28 Tunuyan","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,100,58,1076727.42314482,1,-0.221921234320446,-0.649890896139357,"Tunuyán","Mendoza",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Mendoza","desconcentrada","alto","distribuido","media"
"375|37/053 - Escuadrón 29 Malargüe","37/053 - Escuadrón 29 Malargüe","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,77,43,1561936.25200374,0.987012987012987,-0.209241427351924,-0.607391956678737,"Malargüe","Mendoza",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Mendoza","desconcentrada","alto","distribuido","chica"
"375|37/055 - Destacamento Movil 4","37/055 - Destacamento Movil 4","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,26,23,1061439.51406048,1,-0.185674051425401,-0.645063153309269,"CABA","CABA",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","chica"
"375|37/056 - Jefatura De Agrupación XII Comahue","37/056 - Jefatura De Agrupación XII Comahue","375","375 - Gendarmeria Nacional","seguridad_defensa","ELEMENTOS DE LIMPIEZA",TRUE,52,44,799505.299934983,0.923076923076923,-0.179129595877639,-0.620583752084158,"Neuquén","Neuquén",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Neuquén","desconcentrada","alto","distribuido","chica"
"375|37/057 - Escuadrón 30 Chos Malal","37/057 - Escuadrón 30 Chos Malal","375","375 - Gendarmeria Nacional","seguridad_defensa","ELEMENTOS DE LIMPIEZA",TRUE,66,44,1830238.75827748,0.696969696969697,-0.184569734413537,-0.637066175699543,"Chos Malal","Neuquén",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","Neuquén","desconcentrada","alto","distribuido","chica"
"375|37/058 - Escuadrón 31 Las Lajas","37/058 - Escuadrón 31 Las Lajas","375","375 - Gendarmeria Nacional","seguridad_defensa","COMBUSTIBLES Y LUBRICANTES",TRUE,48,38,2091011.58596756,0.895833333333333,-0.138134018335226,-0.619532067545616,"Las Lajas","Neuquén",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","Neuquén","desconcentrada","alto","distribuido","chica"
"375|37/059 - Escuadrón 32 Alumine","37/059 - Escuadrón 32 Alumine","375","375 - Gendarmeria Nacional","seguridad_defensa","BAZAR Y MENAJE",TRUE,76,56,864729.779244173,0.921052631578947,-0.00337258273811342,-0.695576508767716,"Aluminé","Neuquén",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Neuquén","desconcentrada","alto","distribuido","chica"
"375|37/060 - Escuadrón 33 San Martin De Los Andes","37/060 - Escuadrón 33 San Martin De Los Andes","375","375 - Gendarmeria Nacional","seguridad_defensa","ELEMENTOS DE LIMPIEZA",TRUE,135,79,1638847.9830846,0.888888888888889,-0.0145520538706315,-0.597878885536191,"San Martín de los Andes","Neuquén",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","Neuquén","desconcentrada","alto","distribuido","media"
"375|37/061 - Escuadrón 34 Bariloche","37/061 - Escuadrón 34 Bariloche","375","375 - Gendarmeria Nacional","seguridad_defensa","BAZAR Y MENAJE",TRUE,149,77,2763801.60520197,0.899328859060403,-0.175698399781136,-0.501198796226188,"San Carlos de Bariloche","Río Negro",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","Río Negro","desconcentrada","alto","distribuido","media"
"375|37/062 - Escuadrón 35 El Bolson","37/062 - Escuadrón 35 El Bolson","375","375 - Gendarmeria Nacional","seguridad_defensa","ELEMENTOS DE LIMPIEZA",TRUE,82,52,2804437.6620886,0.829268292682927,-0.176702586168628,-0.516621046233235,"El Bolsón","Río Negro",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","Río Negro","desconcentrada","alto","distribuido","chica"
"375|37/063 - Jefatura De Agrupación XIV Chubut","37/063 - Jefatura De Agrupación XIV Chubut","375","375 - Gendarmeria Nacional","seguridad_defensa","COMBUSTIBLES Y LUBRICANTES",TRUE,87,60,1677191.4340443,0.655172413793103,-0.097162477070247,-0.637899291544735,"Rawson","Chubut",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","Chubut","desconcentrada","alto","distribuido","chica"
"375|37/064 - Escuadrón 36 Esquel","37/064 - Escuadrón 36 Esquel","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,124,74,2986951.77397987,0.629032258064516,-0.179177674241831,-0.582754125603416,"Esquel","Chubut",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","Chubut","desconcentrada","alto","distribuido","media"
"375|37/065 - Escuadrón 38 Rio Mayo","37/065 - Escuadrón 38 Rio Mayo","375","375 - Gendarmeria Nacional","seguridad_defensa","ELEMENTOS DE LIMPIEZA",TRUE,46,38,1722063.84274209,0.804347826086957,-0.221442190017338,-0.632045771853628,"Río Mayo","Chubut",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","Chubut","desconcentrada","alto","distribuido","chica"
"375|37/066 - Jefatura De Agrupacion XVISanta Cruz","37/066 - Jefatura De Agrupacion XVISanta Cruz","375","375 - Gendarmeria Nacional","seguridad_defensa","ALIMENTOS",TRUE,73,51,6962298.11542109,0.438356164383562,-0.0756860365365997,-0.590173703575068,"Río Gallegos","Santa Cruz",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","grande","mixto","seguridad_defensa","antiguo","Santa Cruz","desconcentrada","alto","distribuido","chica"
"375|37/067 - Escuadrón 39 Perito Moreno","37/067 - Escuadrón 39 Perito Moreno","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,55,48,3590187.88169071,0.763636363636364,-0.188533828203698,-0.600226679409701,"Perito Moreno","Santa Cruz",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","Santa Cruz","desconcentrada","alto","distribuido","chica"
"375|37/068 - Escuadrón 42 Calafate","37/068 - Escuadrón 42 Calafate","375","375 - Gendarmeria Nacional","seguridad_defensa","LIBRERIA PAP. Y UTILES OFICINA",TRUE,60,43,851467.599529664,0.966666666666667,-0.0821443689216567,-0.658438353927101,"El Calafate","Santa Cruz",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Santa Cruz","desconcentrada","alto","distribuido","chica"
"375|37/069 - Escuadrón 43 Rio Turbio","37/069 - Escuadrón 43 Rio Turbio","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,63,42,4372671.98463949,0.73015873015873,-0.158602287751198,-0.680022648100868,"Río Turbio","Santa Cruz",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","grande","mayoria_directa","seguridad_defensa","antiguo","Santa Cruz","desconcentrada","alto","distribuido","chica"
"375|37/071 - Agrupación Unidades Operativas Buenos Aires","37/071 - Agrupación Unidades Operativas Buenos Aires","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,105,65,1012550.2611117,0.857142857142857,0.0100227216896088,-0.700485641971281,"CABA","CABA",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","media"
"375|37/072 - Servicio De Aviación","37/072 - Servicio De Aviación","375","375 - Gendarmeria Nacional","seguridad_defensa","COMBUSTIBLES Y LUBRICANTES",TRUE,229,123,784312.720853,0.820960698689956,0.146558002952733,-0.668460867764812,"Campo de Mayo","Buenos Aires",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Buenos Aires","desconcentrada","alto","distribuido","media"
"375|37/073 - Operativo Centinela (Jefatura Zona Oeste)","37/073 - Operativo Centinela (Jefatura Zona Oeste)","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,94,48,1216642.78171318,0.787234042553192,-0.0483895402675557,-0.707956077170089,"La Matanza","Buenos Aires",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Buenos Aires","desconcentrada","alto","distribuido","chica"
"375|37/074 - Escuadrón Seguridad Zarate - Brazo Largo","37/074 - Escuadrón Seguridad Zarate - Brazo Largo","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,24,23,503195.003729556,0.916666666666667,-0.141227653961136,-0.532257608990147,"Zárate","Buenos Aires",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Buenos Aires","desconcentrada","alto","distribuido","chica"
"375|37/078 - Escuadrón 57 Santo Tome","37/078 - Escuadrón 57 Santo Tome","375","375 - Gendarmeria Nacional","seguridad_defensa","ELEMENTOS DE LIMPIEZA",TRUE,131,78,880634.031248531,0.923664122137405,-0.111280046175469,-0.678610307690262,"Santo Tomé","Corrientes",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Corrientes","desconcentrada","alto","distribuido","media"
"375|37/079 - Jefatura De Agrupación IX Jujuy","37/079 - Jefatura De Agrupación IX Jujuy","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,107,66,1021563.77063388,0.97196261682243,-0.0602118006667489,-0.609511105011454,"San Salvador de Jujuy","Jujuy",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Jujuy","desconcentrada","alto","distribuido","media"
"375|37/081 - Escuadrón Seguridad El Chocon","37/081 - Escuadrón Seguridad El Chocon","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,43,33,1543589.51810163,1,-0.0352412151977866,-0.651126913142948,"Villa El Chocón","Neuquén",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Neuquén","desconcentrada","alto","distribuido","chica"
"375|37/082 - Escuadrón Segurdad Atucha","37/082 - Escuadrón Segurdad Atucha","375","375 - Gendarmeria Nacional","seguridad_defensa","LIBRERIA PAP. Y UTILES OFICINA",TRUE,64,45,638116.744355744,1,-0.039633894499134,-0.67396906955728,"Lima","Buenos Aires",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Buenos Aires","desconcentrada","alto","distribuido","chica"
"375|37/083 - Secretaria General","37/083 - Secretaria General","375","375 - Gendarmeria Nacional","seguridad_defensa","ALIMENTOS",TRUE,244,72,9966579.25203341,0.348360655737705,0.0598437005868667,-0.564216143751839,"CABA","CABA",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","grande","mixto","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","media"
"375|37/084 - Escuadrón 14 Las Palmas","37/084 - Escuadrón 14 Las Palmas","375","375 - Gendarmeria Nacional","seguridad_defensa","COMBUSTIBLES Y LUBRICANTES",TRUE,97,67,933304.373571965,0.876288659793814,-0.155208728764272,-0.656937233489194,"La Leonesa","Chaco",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Chaco","desconcentrada","alto","distribuido","chica"
"375|37/085 - Escuadrón 37 Jose De San Martin","37/085 - Escuadrón 37 Jose De San Martin","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,86,52,1780942.94333447,0.848837209302326,-0.229640917384356,-0.601637997586616,"José de San Martín","Chubut",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","Chubut","desconcentrada","alto","distribuido","chica"
"375|37/086 - Escuadrón Seguridad Vial Rafaela","37/086 - Escuadrón Seguridad Vial Rafaela","375","375 - Gendarmeria Nacional","seguridad_defensa","INFORMATICA",TRUE,75,45,664090.223852709,0.973333333333333,-0.230095114784884,-0.559426541874121,"Rafaela","Santa Fe",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Santa Fe","desconcentrada","alto","distribuido","chica"
"375|37/087 - Escuadron Seguridad Vial Sierra Grande","37/087 - Escuadron Seguridad Vial Sierra Grande","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,50,37,1704222.86621595,1,-0.0599373725866602,-0.735285826475045,"Sierra Grande","Río Negro",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","Río Negro","desconcentrada","alto","distribuido","chica"
"375|37/088 - Escuadron Seguridad Vial Balcarce","37/088 - Escuadron Seguridad Vial Balcarce","375","375 - Gendarmeria Nacional","seguridad_defensa","LIBRERIA PAP. Y UTILES OFICINA",TRUE,50,35,714318.124356898,0.92,-0.154531310460281,-0.595973009086892,"Balcarce","Buenos Aires",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Buenos Aires","desconcentrada","alto","distribuido","chica"
"375|37/089 - Escuadrón Seguridad Vial San Nicolas","37/089 - Escuadrón Seguridad Vial San Nicolas","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,39,27,834872.346750018,0.871794871794872,-0.0702332529296166,-0.74223590492129,"San Nicolás","Buenos Aires",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Buenos Aires","desconcentrada","alto","distribuido","chica"
"375|37/090 – Agrupación “Cinturón Sur","37/090 – Agrupación “Cinturón Sur","375","375 - Gendarmeria Nacional","seguridad_defensa","ALIMENTOS",TRUE,55,33,2865082.57507966,0.763636363636364,0.0255369853000125,-0.701643877738112,"CABA","CABA",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","chica"
"375|37/091 - Escuadrón Seguridad Vial San Justo","37/091 - Escuadrón Seguridad Vial San Justo","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,64,43,1022165.93340399,0.96875,-0.384992149471294,-0.515701294615782,"San Justo","Santa Fe",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Santa Fe","desconcentrada","alto","distribuido","chica"
"375|37/092 - Escuadrón Seguridad Embalse","37/092 - Escuadrón Seguridad Embalse","375","375 - Gendarmeria Nacional","seguridad_defensa","IMPRENTA Y EDITORIALES",TRUE,47,30,1820597,0.978723404255319,-0.222531391434828,-0.630986287246937,"Embalse","Córdoba",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","Córdoba","desconcentrada","alto","distribuido","chica"
"375|37/093 - Escuadron Seguridad Vial Autopistas Sur","37/093 - Escuadron Seguridad Vial Autopistas Sur","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,109,64,1178535.63621028,0.853211009174312,-0.0270522211178312,-0.718907568603773,"CABA","CABA",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","media"
"375|37/094 - Centro De Reconocimiento Y Operaciones Contra El Narcotrafico","37/094 - Centro De Reconocimiento Y Operaciones Contra El Narcotrafico","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,83,50,1085207.97982033,0.807228915662651,-0.127057641530425,-0.657653997455899,"CABA","CABA",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","chica"
"375|37/095 - Escuadrón 22 San Antonio De Los Cobres","37/095 - Escuadrón 22 San Antonio De Los Cobres","375","375 - Gendarmeria Nacional","seguridad_defensa","ELECTRICIDAD Y TELEFONIA",TRUE,111,63,2808921.91070163,0.828828828828829,-0.13144490948943,-0.592265856604596,"San Antonio de los Cobres","Salta",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","Salta","desconcentrada","alto","distribuido","media"
"375|37/096 - Escuadrón 58 La Rioja","37/096 - Escuadrón 58 La Rioja","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,43,22,2011469.65732162,1,-0.178014797612261,-0.551745006647395,"La Rioja","La Rioja",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","La Rioja","desconcentrada","alto","distribuido","chica"
"375|37/097 - Comando De Región IV","37/097 - Comando De Región IV","375","375 - Gendarmeria Nacional","seguridad_defensa","ELECTRICIDAD Y TELEFONIA",TRUE,87,48,646810.88456382,0.96551724137931,-0.165552683239095,-0.57923829825599,"CABA","CABA",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","chica"
"375|37/098 - Escuadron 1 Roque Saenz Peña","37/098 - Escuadron 1 Roque Saenz Peña","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,78,43,2168890.21664877,0.897435897435897,-0.275555396979782,-0.632403383634214,"Presidencia Roque Sáenz Peña","Chaco",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","Chaco","desconcentrada","alto","distribuido","chica"
"375|37/100 - SERVICIO ADMINISTRATIVO FINANCIERO DESCONCENTRADO ESCUADRÓN 59 SANTIAGO DEL ESTERO","37/100 - SERVICIO ADMINISTRATIVO FINANCIERO DESCONCENTRADO ESCUADRÓN 59 SANTIAGO DEL ESTERO","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,70,50,1153452.53604003,0.985714285714286,-0.0431074818566024,-0.668713681231503,"Santiago del Estero","Santiago del Estero",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Santiago del Estero","desconcentrada","alto","distribuido","chica"
"375|37/101 - Escuadron 41 Comodoro Rivadavia","37/101 - Escuadron 41 Comodoro Rivadavia","375","375 - Gendarmeria Nacional","seguridad_defensa","ELEMENTOS DE LIMPIEZA",TRUE,76,48,1714328.7614321,0.947368421052632,-0.221154552913283,-0.607453754597025,"Comodoro Rivadavia","Chubut",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","Chubut","desconcentrada","alto","distribuido","chica"
"375|37/102 - Destacamento Movil 6","37/102 - Destacamento Movil 6","375","375 - Gendarmeria Nacional","seguridad_defensa","FERRETERIA",TRUE,80,54,1508832.02964932,0.8,0.0417470146402935,-0.659937359953788,"CABA","CABA",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","chica"
"375|37/105 - Direccion De Criminalistica Y Estudios Forenses","37/105 - Direccion De Criminalistica Y Estudios Forenses","375","375 - Gendarmeria Nacional","seguridad_defensa","MANT. REPARACION Y LIMPIEZA",TRUE,183,88,7333178.03964376,0.595628415300546,0.0988609487925499,-0.434799934021649,"CABA","CABA",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","grande","mayoria_directa","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","media"
"375|37/106 - Direccion General De Inteligencia Criminal E Investigaciones","37/106 - Direccion General De Inteligencia Criminal E Investigaciones","375","375 - Gendarmeria Nacional","seguridad_defensa","ALIMENTOS",TRUE,89,37,18790012.3020328,0.247191011235955,-0.0117196039500219,-0.627581675623759,"CABA","CABA",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","grande","mixto","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","chica"
"375|37/108 - Dirección De Educación E Institutos","37/108 - Dirección De Educación E Institutos","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,80,47,2339976.550445,0.875,0.0313360102009595,-0.598126393049297,"CABA","CABA",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","chica"
"375|37/109 - Jefatura De Agrupacion XVII Santiago Del Estero","37/109 - Jefatura De Agrupacion XVII Santiago Del Estero","375","375 - Gendarmeria Nacional","seguridad_defensa","ELEMENTOS DE LIMPIEZA",TRUE,128,76,892594.758626684,0.9453125,-0.144328352982964,-0.58250656853614,"Santiago del Estero","Santiago del Estero",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Santiago del Estero","desconcentrada","alto","distribuido","media"
"375|37/110 - Jefatura De Agrupacion XV Santa Fe","37/110 - Jefatura De Agrupacion XV Santa Fe","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,127,71,2481663.52467093,0.708661417322835,-0.155570664417448,-0.634979406134404,"Santa Fe","Santa Fe",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","Santa Fe","desconcentrada","alto","distribuido","media"
"375|37/111 - Agrupación Mantenimiento y Capacitación de Tecnologías de la  Información y Comunicaciones","37/111 - Agrupación Mantenimiento y Capacitación de Tecnologías de la  Información y Comunicaciones","375","375 - Gendarmeria Nacional","seguridad_defensa","ELECTRICIDAD Y TELEFONIA",TRUE,127,77,950000,0.94488188976378,0.107107603462812,-0.696393617505561,"CABA","CABA",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","media"
"375|37/112 - Dirección de Tecnologías de la Información y Comunicaciones","37/112 - Dirección de Tecnologías de la Información y Comunicaciones","375","375 - Gendarmeria Nacional","seguridad_defensa","SERVICIOS BASICOS",TRUE,83,61,3676012.92249484,0.506024096385542,0.158807065313916,-0.629058539124413,"CABA","CABA",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","CABA","desconcentrada","alto","distribuido","chica"
"375|37/113 - Jefatura De Agrupacion XXVIII Chaco","37/113 - Jefatura De Agrupacion XXVIII Chaco","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,87,57,1058192,0.919540229885057,-0.204075863202736,-0.593081474406914,"Resistencia","Chaco",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Chaco","desconcentrada","alto","distribuido","chica"
"375|37/114 - Jefatura Agrupacion XIX Tierra Del Fuego","37/114 - Jefatura Agrupacion XIX Tierra Del Fuego","375","375 - Gendarmeria Nacional","seguridad_defensa","REPUESTOS",TRUE,58,34,2748458.225,0.793103448275862,-0.117586727408658,-0.491378104963076,"Ushuaia","Tierra del Fuego",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","media","mayoria_directa","seguridad_defensa","antiguo","Tierra del Fuego","desconcentrada","alto","distribuido","chica"
"375|37/115 - Escuadron 60 San Pedro","37/115 - Escuadron 60 San Pedro","375","375 - Gendarmeria Nacional","seguridad_defensa","ELEMENTOS DE LIMPIEZA",TRUE,138,78,875521.731730996,0.985507246376812,-0.151540173343926,-0.640041330000474,"San Pedro","Buenos Aires",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Buenos Aires","desconcentrada","alto","distribuido","media"
"375|37/116 - Escuadron 62 Rio Grande","37/116 - Escuadron 62 Rio Grande","375","375 - Gendarmeria Nacional","seguridad_defensa","LIBRERIA PAP. Y UTILES OFICINA",TRUE,36,22,906505.861427323,1,-0.205780552021144,-0.50340983335324,"Río Grande","Tierra del Fuego",1938,979169.374397,"administracion_desconcentrada",87,"antiguo","alto","chica","mayoria_directa","seguridad_defensa","antiguo","Tierra del Fuego","desconcentrada","alto","distribuido","chica"
